Holder,Shares,Date Reported,% Out,Value,ABV
Linden Advisors LP,1431624,2021-09-29,0.0521,14115812,HCCC
Marshall Wace LLP,1323072,2021-09-29,0.0481,13045489,HCCC
Clal Insurance Enterprises Holdings Ltd,1200000,2021-09-29,0.0436,11832000,HCCC
"Corbin Capital Partners, LP",1113750,2021-09-29,0.0405,10981575,HCCC
Periscope Capital Inc.,1067735,2021-09-29,0.0388,10527867,HCCC
"MMCAP International, Inc. SPC",1000000,2021-09-29,0.0364,9860000,HCCC
"Falcon Edge Capital, LP",765841,2021-09-29,0.0278,7551192,HCCC
"Aristeia Capital, LLC",700000,2021-09-29,0.0255,6902000,HCCC
"Basso Capital Management, L.P.",669504,2021-09-29,0.024300000000000002,6601309,HCCC
Weiss Asset Management LP,665140,2021-09-29,0.0242,6558280,HCCC
