Holder,Shares,Date Reported,% Out,Value,ABV
Blackrock Inc.,16875361,2021-09-29,0.1438,641938732,MTDR
"Vanguard Group, Inc. (The)",11872563,2021-09-29,0.1012,451632296,MTDR
Dimensional Fund Advisors LP,7014937,2021-09-29,0.059800000000000006,266848203,MTDR
State Street Corporation,5880113,2021-09-29,0.0501,223679498,MTDR
"AllianceBernstein, L.P.",5042187,2021-09-29,0.043,191804793,MTDR
"Silvercrest Asset Management Group, LLC",4454024,2021-09-29,0.038,169431072,MTDR
Price (T.Rowe) Associates Inc,3903058,2021-09-29,0.0333,148472326,MTDR
"Ameriprise Financial, Inc.",2686343,2021-09-29,0.0229,102188487,MTDR
"William Blair Investment Management, LLC",2112235,2021-09-29,0.018000000000000002,80349419,MTDR
"Goldman Sachs Group, Inc.",1938409,2021-09-29,0.0165,73737078,MTDR
