Holder,Shares,Date Reported,% Out,Value,ABV
"Vanguard Group, Inc. (The)",146043,2021-09-29,0.030600000000000002,3906650,OVBC
Wesbanco Bank Inc.,108364,2021-09-29,0.0227,2898737,OVBC
Manufacturers Life Insurance Co.,107889,2021-09-29,0.0226,2886030,OVBC
Dimensional Fund Advisors LP,75495,2021-09-29,0.0158,2019491,OVBC
"Kestra Advisory Services, LLC",51294,2021-09-29,0.0108,1372114,OVBC
Millennium Management LLC,45141,2021-09-29,0.0095,1207521,OVBC
"Renaissance Technologies, LLC",37468,2021-09-29,0.0079,1002269,OVBC
"Bridgeway Capital Management, Inc.",35900,2021-09-29,0.0075,960325,OVBC
"Budros, Ruhlin & Roe, Inc.",30895,2021-09-29,0.006500000000000001,826441,OVBC
"Geode Capital Management, LLC",25721,2021-09-29,0.0054,688036,OVBC
