Holder,Shares,Date Reported,% Out,Value,ABV
"NEA Management Company, LLC",4786921,2021-09-29,0.196,35662561,RPHM
Novo Holdings A/S,3430377,2021-09-29,0.1405,25556308,RPHM
Rivervest Venture Management LLC,2409220,2021-09-29,0.0986,17948689,RPHM
"Abingworth, LLP",2073957,2021-09-29,0.0849,15450979,RPHM
"Rock Springs Capital Management, LP",1143185,2021-09-29,0.046799999999999994,8516728,RPHM
Aisling Capital Management LP,886075,2021-09-29,0.0363,6601258,RPHM
"Deerfield Management Company, L.P. (Series C)",849300,2021-09-29,0.0348,6327285,RPHM
Tybourne Capital Management (HK) Limited,750000,2021-09-29,0.030699999999999998,5587500,RPHM
"Franklin Resources, Inc.",450000,2021-09-29,0.0184,3352500,RPHM
"Vanguard Group, Inc. (The)",377753,2021-09-29,0.0155,2814259,RPHM
