Holder,Shares,Date Reported,% Out,Value,ABV
Nuveen Asset Management,6933495,2021-09-29,0.0819,38342227,ICLK
Baillie Gifford and Company,5326887,2021-09-29,0.0629,29457685,ICLK
FIL LTD,4705458,2021-09-29,0.0556,26021182,ICLK
TT International Asset Management LTD,2881641,2021-09-29,0.034,15935474,ICLK
Manufacturers Life Insurance Co.,2717061,2021-09-29,0.0321,15025347,ICLK
Massachusetts Financial Services Co.,1516093,2021-09-29,0.0179,8383994,ICLK
Blackrock Inc.,1502769,2021-09-29,0.0177,8310312,ICLK
"Wellington Management Group, LLP",1096675,2021-09-29,0.013000000000000001,6064612,ICLK
Seatown Holdings Pte. Ltd.,755468,2021-09-29,0.0089,4177738,ICLK
Oasis Management Co Ltd,716189,2021-09-29,0.0085,3960525,ICLK
