Holder,Shares,Date Reported,% Out,Value,ABV
Fir Tree Capital Management LLP,1800000,2021-09-29,0.052199999999999996,17442000,ACAH
Nomura Holdings Inc.,1800000,2021-09-29,0.052199999999999996,17442000,ACAH
Omni Partners US LLC,1735113,2021-09-29,0.050300000000000004,16813244,ACAH
Marshall Wace LLP,1674044,2021-09-29,0.048499999999999995,16221486,ACAH
Goldman Sachs Group Inc,1576564,2021-09-29,0.045700000000000005,15276905,ACAH
"Saba Capital Management, L.P.",1223900,2021-09-29,0.0355,11859591,ACAH
Periscope Capital Inc.,1147600,2021-09-29,0.0333,11120244,ACAH
Glazer Capital LLC,1055457,2021-09-29,0.030600000000000002,10227378,ACAH
Polar Asset Management Partners Inc.,999999,2021-09-29,0.028999999999999998,9689990,ACAH
SECURITY BENEFIT LIFE INSURANCE CO,999900,2021-09-29,0.028999999999999998,9689031,ACAH
