Holder,Shares,Date Reported,% Out,Value,ABV
Blackrock Inc.,8660353,2021-09-29,0.1456,446354593,AX
"Vanguard Group, Inc. (The)",5474921,2021-09-29,0.092,282177428,AX
Dimensional Fund Advisors LP,2121155,2021-09-29,0.035699999999999996,109324328,AX
State Street Corporation,2012800,2021-09-29,0.0338,103739712,AX
Wasatch Advisors Inc,1920237,2021-09-29,0.0323,98969014,AX
"Ameriprise Financial, Inc.",1860166,2021-09-29,0.0313,95872955,AX
"FMR, LLC",1507483,2021-09-29,0.0253,77695673,AX
Robeco Institutional Asset Management B V,1400000,2021-09-29,0.0235,72156000,AX
"Fred Alger Management, LLC",1086385,2021-09-29,0.0183,55992282,AX
"Epoch Investment Partners, Inc.",1071424,2021-09-29,0.018000000000000002,55221192,AX
