Holder,Shares,Date Reported,% Out,Value,ABV
"Vanguard Group, Inc. (The)",453735,2021-09-29,0.0304,1066277,HCDI
"Intellectus Partners, LLC",410106,2021-09-29,0.0275,963749,HCDI
"HOHIMER WEALTH MANAGEMENT, LLC",330582,2021-09-29,0.0222,776867,HCDI
"Redmond Asset Management, LLC",306728,2021-09-29,0.0206,720810,HCDI
Bank of America Corporation,208872,2021-09-29,0.013999999999999999,490849,HCDI
"Geode Capital Management, LLC",82263,2021-09-29,0.0055000000000000005,193318,HCDI
Virtu Financial LLC,34746,2021-09-29,0.0023,81653,HCDI
Blackrock Inc.,32671,2021-09-29,0.0022,76776,HCDI
"Eqis Capital Management, Inc.",30501,2021-09-29,0.002,71677,HCDI
Northern Trust Corporation,17978,2021-09-29,0.0012,42248,HCDI
