Holder,Shares,Date Reported,% Out,Value,ABV
Adage Capital Partners GP L.L.C.,1944469,2021-09-29,0.09390000000000001,18939128,DLCA
Periscope Capital Inc.,871707,2021-09-29,0.0421,8490426,DLCA
Marshall Wace LLP,856441,2021-09-29,0.0414,8341735,DLCA
Echo Street Capital Management LLC,640001,2021-09-29,0.030899999999999997,6233609,DLCA
"Saba Capital Management, L.P.",617649,2021-09-29,0.0298,6015901,DLCA
"Aristeia Capital, LLC",595796,2021-09-29,0.0288,5803053,DLCA
"Westchester Capital Management, LLC",564090,2021-09-29,0.0273,5494236,DLCA
Glazer Capital LLC,560307,2021-09-29,0.0271,5457390,DLCA
Blackstone Inc,500000,2021-09-29,0.0242,4870000,DLCA
"CVI Holdings, LLC",500000,2021-09-29,0.0242,4870000,DLCA
