Holder,Shares,Date Reported,% Out,Value,ABV
Millennium Management LLC,1379283,2021-09-29,0.048,13365252,IPVI
Linden Advisors LP,1253200,2021-09-29,0.0436,12143508,IPVI
Adage Capital Partners GP L.L.C.,1250000,2021-09-29,0.0435,12112500,IPVI
Sculptor Capital Lp,1001800,2021-09-29,0.0348,9707442,IPVI
Marshall Wace LLP,800875,2021-09-29,0.0279,7760478,IPVI
Farallon Capital Management Llc,600000,2021-09-29,0.0209,5814000,IPVI
P. Schoenfeld Asset Management,600000,2021-09-29,0.0209,5814000,IPVI
Alberta Investment Managament Corp,585982,2021-09-29,0.0204,5678165,IPVI
UBS O'Connor LLC,549696,2021-09-29,0.0191,5326554,IPVI
Periscope Capital Inc.,449200,2021-09-29,0.015600000000000001,4352748,IPVI
