Holder,Shares,Date Reported,% Out,Value,ABV
"Vanguard Group, Inc. (The)",3136834,2021-09-29,0.0764,7446436127,BKNG
Blackrock Inc.,2579723,2021-09-29,0.06280000000000001,6123927038,BKNG
Price (T.Rowe) Associates Inc,1653909,2021-09-29,0.0403,3926164957,BKNG
State Street Corporation,1602736,2021-09-29,0.039,3804686908,BKNG
Capital World Investors,1484728,2021-09-29,0.0362,3524551257,BKNG
JP Morgan Chase & Company,1086220,2021-09-29,0.0265,2578545071,BKNG
Dodge & Cox Inc,861381,2021-09-29,0.021,2044806514,BKNG
Bank Of New York Mellon Corporation,828707,2021-09-29,0.0202,1967242686,BKNG
"FMR, LLC",690619,2021-09-29,0.0168,1639439725,BKNG
Invesco Ltd.,670658,2021-09-29,0.0163,1592054906,BKNG
