Holder,Shares,Date Reported,% Out,Value,ABV
"Raymond James & Associates, Inc.",790885,2021-09-29,0.0665,6801611,IAE
Wells Fargo & Company,451453,2021-09-29,0.0379,3882495,IAE
City of London Investment Management Co. Limited,316398,2021-09-29,0.026600000000000002,2721022,IAE
Morgan Stanley,259847,2021-09-29,0.0218,2234684,IAE
"Guggenheim Capital, LLC",135857,2021-09-29,0.011399999999999999,1168370,IAE
"Shaker Financial Services, LLC",123355,2021-09-29,0.0104,1060853,IAE
"Advisors Asset Management, Inc.",122598,2021-09-29,0.0103,1054342,IAE
"Private Advisor Group, LLC",107800,2021-09-29,0.0091,927080,IAE
"Advisor Group, Inc.",71465,2021-09-29,0.006,614599,IAE
Thrivent Financial For Lutherans,62019,2021-09-29,0.0052,533363,IAE
