Holder,Shares,Date Reported,% Out,Value,ABV
Bellevue Group AG,3463000,2021-09-29,0.0956,29296980,BDTX
"NEA Management Company, LLC",3449845,2021-09-29,0.09519999999999999,29185688,BDTX
"RA Capital Management, L.P.",2589904,2021-09-29,0.07150000000000001,21910587,BDTX
Blackrock Inc.,2190630,2021-09-29,0.0605,18532729,BDTX
"Boxer Capital, LLC",2014858,2021-09-29,0.0556,17045698,BDTX
Artal Group S.A.,1646517,2021-09-29,0.0454,13929533,BDTX
"Vanguard Group, Inc. (The)",1099823,2021-09-29,0.0304,9304502,BDTX
"Federated Hermes, Inc.",1035135,2021-09-29,0.0286,8757242,BDTX
Morgan Stanley,761091,2021-09-29,0.021,6438829,BDTX
"Deerfield Management Company, L.P. (Series C)",760128,2021-09-29,0.021,6430682,BDTX
