Holder,Shares,Date Reported,% Out,Value,ABV
Credit Suisse AG,53328,2021-09-29,0.0003,354097,GDEV
Millennium Management LLC,52418,2021-09-29,0.0003,348055,GDEV
"Geode Capital Management, LLC",26804,2021-09-29,0.0001,177978,GDEV
Tower Research Capital LLC (TRC),11370,2021-09-29,0.0001,75496,GDEV
Citadel Advisors LLC,11184,2021-09-29,0.0001,74261,GDEV
