Holder,Shares,Date Reported,% Out,Value,ABV
"Intellectus Partners, LLC",22472,2021-12-30,0.013999999999999999,413035,BHV
Bank of America Corporation,15000,2021-12-30,0.009300000000000001,275700,BHV
Morgan Stanley,12386,2021-12-30,0.0077,227654,BHV
Taylor Hoffman Wealth Management,10001,2021-12-30,0.0062,183818,BHV
UBS Group AG,8284,2021-12-30,0.0052,152259,BHV
"Advisor Group, Inc.",3625,2021-12-30,0.0023,66627,BHV
Wells Fargo & Company,3082,2021-12-30,0.0019,56647,BHV
Concord Wealth Partners,3000,2021-12-30,0.0019,55140,BHV
Sandy Spring Bank,2941,2021-12-30,0.0018,54055,BHV
Spire Wealth Management,1700,2021-12-30,0.0011,31246,BHV
