Holder,Shares,Date Reported,% Out,Value,ABV
"Bulldog Investors, LLC",417101,2021-09-29,0.0159,17622517,CET
"1607 Capital Partners, LLC",397404,2021-09-29,0.0151,16790319,CET
"Raymond James & Associates, Inc.",322656,2021-09-29,0.0123,13632216,CET
Matisse Capital,262240,2021-09-29,0.01,11079640,CET
"Shaker Financial Services, LLC",169384,2021-09-29,0.006500000000000001,7156474,CET
"Herzfeld (Thomas J.) Advisors, Inc",168850,2021-09-29,0.0064,7133912,CET
"Raymond James Financial Services Advisors, Inc.",164362,2021-09-29,0.0063,6944294,CET
Parametric Portfolio Associates,141726,2021-09-29,0.0054,5987923,CET
"Third Avenue Management, LLC",111210,2021-09-29,0.0042,4698622,CET
Morgan Stanley,96832,2021-09-29,0.0037,4091152,CET
