Holder,Shares,Date Reported,% Out,Value,ABV
"Vanguard Group, Inc. (The)",846282,2021-09-29,0.0275,2386515,KERN
"Millrace Asset Group, Inc.",383418,2021-09-29,0.0125,1081238,KERN
"Susquehanna International Group, LLP",379166,2021-09-29,0.0123,1069248,KERN
Blackrock Inc.,289020,2021-09-29,0.009399999999999999,815036,KERN
Penserra Capital Management LLC,245766,2021-09-29,0.008,693060,KERN
"ACT Capital, LLC",232000,2021-09-29,0.0075,654240,KERN
Gsa Capital Partners Llp,168313,2021-09-29,0.0055000000000000005,474642,KERN
"Lindbrook Capital, Llc",161400,2021-09-29,0.0053,455148,KERN
"Susquehanna Fundamental Investments, LLC",110359,2021-09-29,0.0036,311212,KERN
"Ironwood Investment Management, LLC",106701,2021-09-29,0.0034999999999999996,300896,KERN
