Holder,Shares,Date Reported,% Out,Value,ABV
FJ Capital Management LLC,634000,2021-09-29,0.0733,24523120,HBCP
Blackrock Inc.,423412,2021-09-29,0.049,16377576,HBCP
"Vanguard Group, Inc. (The)",390949,2021-09-29,0.0452,15121907,HBCP
Dimensional Fund Advisors LP,303579,2021-09-29,0.0351,11742435,HBCP
"Renaissance Technologies, LLC",140573,2021-09-29,0.0163,5437363,HBCP
State Street Corporation,138503,2021-09-29,0.016,5357296,HBCP
"Geode Capital Management, LLC",134000,2021-09-29,0.0155,5183120,HBCP
"Jacobs Asset Management, L.L.C.",125518,2021-09-29,0.014499999999999999,4855036,HBCP
"Maltese Capital Management, LLC",96500,2021-09-29,0.011200000000000002,3732620,HBCP
Northern Trust Corporation,93452,2021-09-29,0.0108,3614723,HBCP
