Holder,Shares,Date Reported,% Out,Value,ABV
"Vanguard Group, Inc. (The)",18119209,2021-12-30,0.0968,1079542472,AA
Blackrock Inc.,17693630,2021-12-30,0.0946,1054186475,AA
State Street Corporation,6383551,2021-12-30,0.0341,380331968,AA
"Fisher Asset Management, LLC",6353580,2021-12-30,0.034,378546296,AA
Dimensional Fund Advisors LP,6224637,2021-12-30,0.0333,370863872,AA
Bank Of New York Mellon Corporation,5275975,2021-12-30,0.0282,314342590,AA
"Theleme Partners, LLP",4908000,2021-12-30,0.0262,292418640,AA
"Dz Bank Ag Deutsche Zentral Genossenschafts Bank, Frankfurt Am Main",4437142,2021-12-30,0.023700000000000002,264364920,AA
Morgan Stanley,4214282,2021-12-30,0.0225,251086921,AA
Soroban Capital Partners LP,3799040,2021-12-30,0.0203,226346803,AA
