Holder,Shares,Date Reported,% Out,Value,ABV
"Renaissance Technologies, LLC",158301,2021-09-29,0.0464,466987,LLL
Citadel Advisors LLC,12929,2021-09-29,0.0038,38140,LLL
HRT Financial LLC,11880,2021-09-29,0.0034999999999999996,35046,LLL
"Jane Street Group, LLC",11604,2021-09-29,0.0034000000000000002,34231,LLL
Morgan Stanley,1314,2021-09-29,0.0004,3876,LLL
