Holder,Shares,Date Reported,% Out,Value,ABV
Gamco Investors Inc,1175847,2021-09-29,0.04650000000000001,10735483,GGT
"Gabelli & Co. Investment Advisers, Inc.",439377,2021-09-29,0.0174,4011512,GGT
"Commonwealth Equity Services, LLC",381118,2021-09-29,0.0151,3479607,GGT
LPL Financial LLC,234951,2021-09-29,0.009300000000000001,2145102,GGT
"Blair (William) & Company, L.L.C.",190017,2021-09-29,0.0075,1734855,GGT
Morgan Stanley,167459,2021-09-29,0.0066,1528900,GGT
Live Oak Private Wealth LLC,134937,2021-09-29,0.0053,1231974,GGT
"Yakira Capital Management, Inc.",134051,2021-09-29,0.0053,1223885,GGT
SIT Investment Associates Inc,133256,2021-09-29,0.0053,1216627,GGT
"Guggenheim Capital, LLC",87933,2021-09-29,0.0034999999999999996,802828,GGT
