Holder,Shares,Date Reported,% Out,Value,ABV
QVT Financial LP,723140,2021-09-29,0.0377,11150818,GRIN
Marshall Wace LLP,355541,2021-09-29,0.018500000000000003,5482442,GRIN
"Renaissance Technologies, LLC",334938,2021-09-29,0.0175,5164743,GRIN
Maven Securities Limited,315087,2021-09-29,0.016399999999999998,4858641,GRIN
"Alpine Global Management, LLC",100000,2021-09-29,0.0052,1542000,GRIN
"Islet Management, LP",100000,2021-09-29,0.0052,1542000,GRIN
Millennium Management LLC,80608,2021-09-29,0.0042,1242975,GRIN
"Gratia Capital, LLC",75000,2021-09-29,0.0039000000000000003,1156500,GRIN
"Philadelphia Financial Management Of San Francisco, Llc",70781,2021-09-29,0.0037,1091443,GRIN
"Alyeska Investment Group, L.P.",67252,2021-09-29,0.0034999999999999996,1037025,GRIN
