Holder,Shares,Date Reported,% Out,Value,ABV
"MIC Capital Partners (Public) (US) IM, LLC",1266461,2021-09-29,0.091,12006050,GAIA
"AWM Investment Company, Inc.",801236,2021-09-29,0.0576,7595717,GAIA
S SQUARED TECHNOLOGY CORP.,663405,2021-09-29,0.04769999999999999,6289079,GAIA
"Vanguard Group, Inc. (The)",583155,2021-09-29,0.04190000000000001,5528309,GAIA
Royce & Associates LP,511149,2021-09-29,0.036699999999999997,4845692,GAIA
"Ameriprise Financial, Inc.",460551,2021-09-29,0.0331,4366023,GAIA
Blackrock Inc.,447374,2021-09-29,0.0321,4241105,GAIA
GMT Capital Corp,313126,2021-09-29,0.0225,2968434,GAIA
P.A.W. Capital Partners,300000,2021-09-29,0.0216,2844000,GAIA
Dimensional Fund Advisors LP,297313,2021-09-29,0.021400000000000002,2818527,GAIA
