Holder,Shares,Date Reported,% Out,Value,ABV
Linden Advisors LP,1199000,2021-09-29,0.07200000000000001,11654280,NBST
JP Morgan Chase & Company,724983,2021-09-29,0.0435,7046834,NBST
Hudson Bay Capital Management Lp,712599,2021-09-29,0.042800000000000005,6926462,NBST
"CVI Holdings, LLC",450000,2021-09-29,0.027000000000000003,4374000,NBST
"Castle Creek Arbitrage, LLC",390000,2021-09-29,0.023399999999999997,3790800,NBST
CNH Partners LLC,267650,2021-09-29,0.0161,2601558,NBST
Berkley W R Corp,251031,2021-09-29,0.0151,2440021,NBST
Sculptor Capital Lp,250000,2021-09-29,0.015,2430000,NBST
"Shaw D.E. & Co., Inc.",232430,2021-09-29,0.0139,2259219,NBST
Bank of America Corporation,200557,2021-09-29,0.012,1949414,NBST
