Holder,Shares,Date Reported,% Out,Value,ABV
Blackrock Inc.,42871165,2021-09-29,0.1794,145333249,DHC
"Vanguard Group, Inc. (The)",36442897,2021-09-29,0.1525,123541420,DHC
State Street Corporation,12953436,2021-09-29,0.0542,43912148,DHC
"H/2 Credit Manager, LP",10917698,2021-09-29,0.045700000000000005,37010996,DHC
CenterSquare Investment Management LLC,6509160,2021-09-29,0.027200000000000002,22066052,DHC
"Geode Capital Management, LLC",4910421,2021-09-29,0.020499999999999997,16646327,DHC
JP Morgan Chase & Company,4783510,2021-09-29,0.02,16216098,DHC
Bank Of New York Mellon Corporation,4312699,2021-09-29,0.018000000000000002,14620049,DHC
Dimensional Fund Advisors LP,3520607,2021-09-29,0.0147,11934857,DHC
"Charles Schwab Investment Management, Inc.",3517261,2021-09-29,0.0147,11923514,DHC
