Holder,Shares,Date Reported,% Out,Value,ABV
Blackrock Inc.,4684520,2021-09-29,0.1445,201528050,CUBI
Dimensional Fund Advisors LP,2342337,2021-09-29,0.0723,100767337,CUBI
"Vanguard Group, Inc. (The)",1896786,2021-09-29,0.058499999999999996,81599733,CUBI
State Street Corporation,1618958,2021-09-29,0.0499,69647573,CUBI
"Basswood Capital Management, L.L.C.",1292773,2021-09-29,0.039900000000000005,55615094,CUBI
"Aristotle Capital Boston, LLC",1072042,2021-09-29,0.0331,46119246,CUBI
JP Morgan Chase & Company,526264,2021-09-29,0.016200000000000003,22639877,CUBI
"Geode Capital Management, LLC",520126,2021-09-29,0.016,22375820,CUBI
Lord Abbett & Co,481862,2021-09-29,0.0149,20729703,CUBI
"Federated Hermes, Inc.",442834,2021-09-29,0.0137,19050718,CUBI
