Holder,Shares,Date Reported,% Out,Value,ABV
"Tiger Global Management, LLC",22088713,2021-09-29,0.049400000000000006,84157996,YSG
Morgan Stanley,13510174,2021-09-29,0.0302,51473762,YSG
Aspex Management (HK) Ltd,13134540,2021-09-29,0.0294,50042597,YSG
Warburg Pincus LLC,11177258,2021-09-29,0.025,42585352,YSG
Baillie Gifford and Company,8259654,2021-12-30,0.018500000000000003,17758256,YSG
"Wellington Management Group, LLP",7549685,2021-09-29,0.0169,28764299,YSG
Ward Ferry Management (BVI) Ltd,4989700,2021-09-29,0.011200000000000002,19010757,YSG
"FMR, LLC",3405667,2021-09-29,0.0076,12975591,YSG
Tiger Pacific Capital LP,2737526,2021-09-29,0.0060999999999999995,10429974,YSG
Alkeon Capital Management LLC,2639692,2021-09-29,0.0059,10057226,YSG
