Holder,Shares,Date Reported,% Out,Value,ABV
Karpus Management Inc,607460,2021-09-29,0.10039999999999999,6086749,VENA
Mizuho Securities USA LLC,472427,2021-09-29,0.0781,4733718,VENA
Weiss Asset Management LP,331875,2021-09-29,0.054900000000000004,3325387,VENA
Polar Asset Management Partners Inc.,250000,2021-09-29,0.041299999999999996,2505000,VENA
Hudson Bay Capital Management Lp,173145,2021-09-29,0.0286,1734912,VENA
"Boothbay Fund Management, LLC",152708,2021-09-29,0.0252,1530134,VENA
ATW Spac Management LLC,152708,2021-09-29,0.0252,1530134,VENA
"Saba Capital Management, L.P.",140290,2021-09-29,0.0232,1405705,VENA
Berkley W R Corp,137814,2021-09-29,0.022799999999999997,1380896,VENA
"Radcliffe Capital Management, L.P.",137800,2021-09-29,0.022799999999999997,1380756,VENA
