Holder,Shares,Date Reported,% Out,Value,ABV
Handelsbanken Fonder AB,1457726,2021-09-29,0.0751,7944606,PCYG
"Rice, Hall, James & Associates",1126327,2021-09-29,0.0581,6138482,PCYG
"FMR, LLC",745763,2021-09-29,0.0384,4064408,PCYG
"Vanguard Group, Inc. (The)",737965,2021-09-29,0.038,4021909,PCYG
Handelsinvest Investeringsforvaltning,450000,2021-09-29,0.0232,2452500,PCYG
Jacob Asset Management of New York LLC,298958,2021-09-29,0.0154,1629321,PCYG
"Renaissance Technologies, LLC",260608,2021-09-29,0.0134,1420313,PCYG
Ingalls & Snyder,124492,2021-09-29,0.0064,678481,PCYG
"Geode Capital Management, LLC",110819,2021-09-29,0.005699999999999999,603963,PCYG
Millennium Management LLC,87099,2021-09-29,0.0045000000000000005,474689,PCYG
