Holder,Shares,Date Reported,% Out,Value,ABV
"Renaissance Technologies, LLC",741241,2021-09-29,0.032,2935314,SNT
Grace & White Inc /ny,530369,2021-09-29,0.0229,2100261,SNT
Janney Montgomery Scott LLC,260332,2021-09-29,0.011200000000000002,1030914,SNT
"Perritt Capital Management, Inc.",119600,2021-09-29,0.0052,473616,SNT
"AWM Investment Company, Inc.",79070,2021-09-29,0.0034000000000000002,313117,SNT
"Arrowstreet Capital, Limited Partnership",41400,2021-09-29,0.0018,163944,SNT
Citadel Advisors LLC,33478,2021-09-29,0.0014000000000000002,132572,SNT
"Two Sigma Securities, LLC",26877,2021-09-29,0.0012,106432,SNT
"Highland Capital Management, Llc",19300,2021-09-29,0.0008,76428,SNT
First Manhattan Company,18225,2021-09-29,0.0008,72171,SNT
