Holder,Shares,Date Reported,% Out,Value,ABV
Blackrock Inc.,225490,2021-09-29,0.0596,11371460,FDBC
"Vanguard Group, Inc. (The)",178441,2021-09-29,0.0472,8998779,FDBC
State Street Corporation,69352,2021-09-29,0.0183,3497421,FDBC
"Geode Capital Management, LLC",62564,2021-09-29,0.0165,3155102,FDBC
Kistler-Tiffany Companies LLC,40520,2021-09-29,0.010700000000000001,2043423,FDBC
Northern Trust Corporation,35725,2021-09-29,0.009399999999999999,1801611,FDBC
Bank Of New York Mellon Corporation,30085,2021-09-29,0.008,1517186,FDBC
Jacobi Capital Management LLC,24540,2021-09-29,0.006500000000000001,1237552,FDBC
Stifel Financial Corporation,22842,2021-09-29,0.006,1151922,FDBC
Nuveen Asset Management,10979,2021-09-29,0.0029,553670,FDBC
