Holder,Shares,Date Reported,% Out,Value,ABV
"Old West Investment Management, LLC",793408,2021-09-29,0.059699999999999996,30673153,LEU
"Vanguard Group, Inc. (The)",538098,2021-09-29,0.0405,20802868,LEU
Blackrock Inc.,522955,2021-09-29,0.0393,20217440,LEU
"Mirae Asset Global Investments Co., Ltd.",438218,2021-09-29,0.033,16941507,LEU
Sara-Bay Financial,383137,2021-09-29,0.0288,14812076,LEU
"Renaissance Technologies, LLC",355135,2021-09-29,0.026699999999999998,13729519,LEU
"Geode Capital Management, LLC",161653,2021-09-29,0.012199999999999999,6249504,LEU
State Street Corporation,150122,2021-09-29,0.0113,5803716,LEU
Hennessy Advisors Inc,129700,2021-09-29,0.0098,5014202,LEU
Dupont Capital Management Corp,123075,2021-09-29,0.009300000000000001,4758079,LEU
