Holder,Shares,Date Reported,% Out,Value,ABV
"Cyrus Capital Partners, L.p.",3418976,2021-09-29,0.2377,18633419,ICMB
"Raymond James & Associates, Inc.",330394,2021-09-29,0.023,1800647,ICMB
Confluence Investment Management Llc,130340,2021-09-29,0.0091,710353,ICMB
"Bridgeway Capital Management, Inc.",66200,2021-09-29,0.0046,360790,ICMB
"International Assets Investment Management, LLC",47350,2021-09-29,0.0033,258057,ICMB
"Raymond James Financial Services Advisors, Inc.",39902,2021-09-29,0.0028000000000000004,217465,ICMB
Acadian Asset Management. LLC,39105,2021-09-29,0.0027,213122,ICMB
Royal Bank of Canada,20000,2021-09-29,0.0014000000000000002,109000,ICMB
Stephens Inc. (Stephens Capital Management),17799,2021-09-29,0.0012,97004,ICMB
"Geode Capital Management, LLC",16938,2021-09-29,0.0012,92312,ICMB
