Holder,Shares,Date Reported,% Out,Value,ABV
Blackrock Inc.,842552,2021-09-29,0.028399999999999998,18199123,PLSE
Bank of America Corporation,774957,2021-09-29,0.0262,16739071,PLSE
"Vanguard Group, Inc. (The)",709855,2021-09-29,0.024,15332868,PLSE
Granahan Investment Management Inc.,365765,2021-09-29,0.0123,7900524,PLSE
"Geode Capital Management, LLC",247879,2021-09-29,0.0084,5354186,PLSE
State Street Corporation,243726,2021-09-29,0.008199999999999999,5264481,PLSE
Northern Trust Corporation,178685,2021-09-29,0.006,3859596,PLSE
M&G Investment Management Ltd,65132,2021-09-29,0.0022,1406851,PLSE
"Griffin Asset Management, Inc.",61471,2021-09-29,0.0021,1327773,PLSE
"First Republic Investment Management, Inc.",48000,2021-09-29,0.0016,1036800,PLSE
