Holder,Shares,Date Reported,% Out,Value,ABV
"Yiheng Capital Management, L.P.",6105539,2021-09-29,0.0519,9219363,TOUR
Morgan Stanley,3097012,2021-09-29,0.0263,4676488,TOUR
"ETF Managers Group, LLC",1121013,2021-09-29,0.0095,1692729,TOUR
SC China Holding Ltd,1111111,2021-09-29,0.009399999999999999,1677777,TOUR
"Renaissance Technologies, LLC",483276,2021-09-29,0.0040999999999999995,729746,TOUR
Dimensional Fund Advisors LP,381528,2021-09-29,0.0032,576107,TOUR
Millennium Management LLC,82597,2021-09-29,0.0007000000000000001,124721,TOUR
Marshall Wace Asia Ltd,75962,2021-09-29,0.0006,114702,TOUR
"Susquehanna International Group, LLP",74431,2021-09-29,0.0006,112390,TOUR
HRT Financial LLC,64741,2021-09-29,0.0005,97758,TOUR
