Holder,Shares,Date Reported,% Out,Value,ABV
Next Century Growth Investors LLC,767334,2021-09-29,0.0316,22436846,NOTV
"Portolan Capital Management, LLC",745869,2021-09-29,0.030699999999999998,21809209,NOTV
Blackrock Inc.,663691,2021-09-29,0.0274,19406324,NOTV
Ophir Asset Management Pty Ltd,610680,2021-09-29,0.0252,17856283,NOTV
"Vanguard Group, Inc. (The)",577045,2021-09-29,0.023799999999999998,16872795,NOTV
"Renaissance Technologies, LLC",543257,2021-09-29,0.022400000000000003,15884834,NOTV
"Pembroke Management, LTD",517069,2021-09-29,0.0213,15119097,NOTV
Royal Bank of Canada,348206,2021-09-29,0.0143,10181543,NOTV
State Street Corporation,338686,2021-09-29,0.013999999999999999,9903178,NOTV
Iszo Capital Management LP,324129,2021-09-29,0.0134,9477531,NOTV
