Holder,Shares,Date Reported,% Out,Value,ABV
Magnetar Financial LLC,901228,2021-09-29,0.051500000000000004,9030304,VIIAU
Glazer Capital LLC,428409,2021-09-29,0.0245,4292658,VIIAU
Shaolin Capital Management LLC,183610,2021-09-29,0.0105,1839772,VIIAU
Context Advisory LLC,161959,2021-09-29,0.009300000000000001,1622829,VIIAU
BlueCrest Capital Management Ltd,150000,2021-09-29,0.0086,1503000,VIIAU
"Wealthspring Capital ,LLC",147425,2021-09-29,0.0084,1477198,VIIAU
First Trust Capital Management L.P.,117323,2021-09-29,0.0067,1175576,VIIAU
Lombard Odier Asset Management (USA) Corp,100000,2021-09-29,0.005699999999999999,1002000,VIIAU
HRT Financial LLC,79143,2021-09-29,0.0045000000000000005,793012,VIIAU
"Hound Partners, LLC",49754,2021-09-29,0.0028000000000000004,498535,VIIAU
