Holder,Shares,Date Reported,% Out,Value,ABV
Eventide Asset Management LLC,2950000,2021-09-29,0.0732,51831500,VITL
Blackrock Inc.,2847573,2021-09-29,0.0707,50031857,VITL
"AllianceBernstein, L.P.",2127626,2021-09-29,0.0528,37382388,VITL
"Vanguard Group, Inc. (The)",1880389,2021-09-29,0.0467,33038434,VITL
"Amazon.com, Inc.",1603230,2021-09-29,0.0398,28168751,VITL
Bank of America Corporation,1592543,2021-09-29,0.0395,27980980,VITL
"American Century Companies, Inc.",1201559,2021-09-29,0.0298,21111391,VITL
"William Blair Investment Management, LLC",1190347,2021-09-29,0.029500000000000002,20914396,VITL
"Federated Hermes, Inc.",1020000,2021-09-29,0.0253,17921400,VITL
"Gilder, Gagnon, Howe & Co.",971753,2021-09-29,0.0241,17073700,VITL
