Holder,Shares,Date Reported,% Out,Value,ABV
"Guggenheim Capital, LLC",363222,2021-12-30,0.015600000000000001,3697599,ACP
SIT Investment Associates Inc,326836,2021-12-30,0.013999999999999999,3327190,ACP
Morgan Stanley,292181,2021-12-30,0.0126,2974402,ACP
Invesco Ltd.,230062,2021-12-30,0.009899999999999999,2342031,ACP
"Advisor Group, Inc.",175019,2021-12-30,0.0075,1781693,ACP
UBS Group AG,125592,2021-12-30,0.0054,1278526,ACP
"Shaker Financial Services, LLC",96939,2021-12-30,0.0042,986839,ACP
"Bluefin Capital Management, LLC",54854,2021-12-30,0.0024,558413,ACP
LPL Financial LLC,53358,2021-12-30,0.0023,543184,ACP
"Wolverine Asset Management, LLC",48424,2021-12-30,0.0021,492956,ACP
