Holder,Shares,Date Reported,% Out,Value,ABV
"Hound Partners, LLC",2000000,2021-09-29,0.1,19850000,GLHAU
"King Street Capital Management, LP",1500000,2021-09-29,0.075,14887500,GLHAU
"Slate Path Capital, LP",1000000,2021-09-29,0.05,9925000,GLHAU
StackLine Partners LP,1000000,2021-09-29,0.05,9925000,GLHAU
Nomura Holdings Inc.,980000,2021-09-29,0.049,9726500,GLHAU
Magnetar Financial LLC,521459,2021-09-29,0.026099999999999998,5175480,GLHAU
Millennium Management LLC,449489,2021-09-29,0.0225,4461178,GLHAU
"Bracebridge Capital, LLC",285632,2021-09-29,0.0143,2834897,GLHAU
Diameter Capital Partners LP,200000,2021-09-29,0.01,1985000,GLHAU
"Jane Street Group, LLC",158626,2021-09-29,0.0079,1574363,GLHAU
