Holder,Shares,Date Reported,% Out,Value,ABV
Blackrock Inc.,8256210,2021-09-29,0.1389,25429126,FRBK
"Wellington Management Group, LLP",5593904,2021-09-29,0.0941,17229224,FRBK
"CPV Partners, LLC",5442570,2021-09-29,0.0915,16763115,FRBK
"M3F, Inc.",2814198,2021-09-29,0.0473,8667729,FRBK
"Vanguard Group, Inc. (The)",2358086,2021-09-29,0.0397,7262904,FRBK
"BHZ Capital Management, LP",1717422,2021-09-29,0.028900000000000002,5289659,FRBK
"Banc Funds Company, L.L.C. (The)",1713988,2021-09-29,0.0288,5279083,FRBK
Dimensional Fund Advisors LP,1640662,2021-09-29,0.0276,5053238,FRBK
"Brandywine Global Investment Management, LLC",959433,2021-09-29,0.0161,2955053,FRBK
"Renaissance Technologies, LLC",902746,2021-09-29,0.0152,2780457,FRBK
