Holder,Shares,Date Reported,% Out,Value,ABV
"Vanguard Group, Inc. (The)",983387,2021-09-29,0.0349,2832154,AYTU
"Renaissance Technologies, LLC",660604,2021-09-29,0.0235,1902539,AYTU
Blackrock Inc.,498952,2021-09-29,0.0177,1436981,AYTU
Morgan Stanley,377922,2021-09-29,0.0134,1088415,AYTU
Millennium Management LLC,360256,2021-09-29,0.0128,1037537,AYTU
"Geode Capital Management, LLC",257433,2021-09-29,0.0091,741407,AYTU
"Shaw D.E. & Co., Inc.",193359,2021-09-29,0.0069,556873,AYTU
"Susquehanna International Group, LLP",156371,2021-09-29,0.005600000000000001,450348,AYTU
"Commonwealth Equity Services, LLC",107718,2021-09-29,0.0038,310227,AYTU
State Street Corporation,97684,2021-09-29,0.0034999999999999996,281329,AYTU
