Holder,Shares,Date Reported,% Out,Value,ABV
"Vanguard Group, Inc. (The)",10090124,2021-09-29,0.15039999999999998,520448595,PCH
Blackrock Inc.,8490748,2021-09-29,0.1265,437952781,PCH
"Wellington Management Group, LLP",2917151,2021-09-29,0.0435,150466648,PCH
Pictet Asset Management SA,2850323,2021-09-29,0.0425,147019660,PCH
State Street Corporation,2012561,2021-09-29,0.03,103807896,PCH
Price (T.Rowe) Associates Inc,1961015,2021-09-29,0.0292,101149153,PCH
"Geode Capital Management, LLC",1365205,2021-09-29,0.0203,70417273,PCH
Legal & General Group PLC,1334692,2021-09-29,0.0199,68843413,PCH
Bank Of New York Mellon Corporation,1284063,2021-09-29,0.0191,66231969,PCH
Northern Trust Corporation,1233000,2021-09-29,0.0184,63598140,PCH
