Holder,Shares,Date Reported,% Out,Value,ABV
Citadel Advisors LLC,2745395,2021-09-29,0.0796,27124502,ENNV
"Aristeia Capital, LLC",2065648,2021-09-29,0.0599,20408602,ENNV
Weiss Asset Management LP,1970872,2021-09-29,0.0571,19472215,ENNV
"Arena Capital Advisors, LLC- CA",1500000,2021-09-29,0.0435,14820000,ENNV
Omni Partners US LLC,1218442,2021-09-29,0.0353,12038206,ENNV
UBS O'Connor LLC,1101936,2021-09-29,0.0319,10887127,ENNV
Marshall Wace LLP,1074965,2021-09-29,0.031200000000000002,10620654,ENNV
Bank of America Corporation,1000000,2021-09-29,0.028999999999999998,9880000,ENNV
"Westchester Capital Management, LLC",971000,2021-09-29,0.0281,9593480,ENNV
Adage Capital Partners GP L.L.C.,850000,2021-09-29,0.0246,8398000,ENNV
