Holder,Shares,Date Reported,% Out,Value,ABV
"Raymond James & Associates, Inc.",440878,2021-09-29,0.0493,7023715,GGZ
Bank of America Corporation,394193,2021-09-29,0.0441,6279967,GGZ
Morgan Stanley,321638,2021-09-29,0.036000000000000004,5124079,GGZ
"Private Management Group, Inc.",188477,2021-09-29,0.021099999999999997,3002664,GGZ
Wells Fargo & Company,137389,2021-09-29,0.0154,2188771,GGZ
Matisse Capital,120674,2021-09-29,0.013500000000000002,1922481,GGZ
UBS Group AG,90981,2021-09-29,0.0102,1449436,GGZ
"Gabelli & Co. Investment Advisers, Inc.",86856,2021-09-29,0.0097,1383720,GGZ
"Blue Bell Private Wealth Management, LLC",73654,2021-09-29,0.008199999999999999,1173396,GGZ
"Cornerstone Advisors, LLC",65816,2021-09-29,0.0074,1048527,GGZ
