Holder,Shares,Date Reported,% Out,Value,ABV
Blackrock Inc.,16681997,2021-09-29,0.036699999999999997,38869053,MNMD
State Street Corporation,5634088,2021-09-29,0.0124,13127425,MNMD
"Geode Capital Management, LLC",2913033,2021-09-29,0.0064,6787366,MNMD
Northern Trust Corporation,2589317,2021-09-29,0.005699999999999999,6033108,MNMD
"Vanguard Group, Inc. (The)",1875408,2021-09-29,0.0040999999999999995,4369700,MNMD
Millennium Management LLC,1392359,2021-09-29,0.0031,3244196,MNMD
"Susquehanna International Group, LLP",1061186,2021-09-29,0.0023,2472563,MNMD
"Goldman Sachs Group, Inc.",1016014,2021-09-29,0.0022,2367312,MNMD
Bank Of New York Mellon Corporation,885835,2021-09-29,0.002,2063995,MNMD
Busey Wealthy Management,816934,2021-09-29,0.0018,1903456,MNMD
