Holder,Shares,Date Reported,% Out,Value,ABV
HGC Investment Management Inc.,600000,2021-09-29,0.03,6006000,MONCU
Magnetar Financial LLC,530742,2021-09-29,0.0265,5312727,MONCU
"Bracebridge Capital, LLC",237941,2021-09-29,0.011899999999999999,2381789,MONCU
Periscope Capital Inc.,200600,2021-09-29,0.01,2008006,MONCU
Context Advisory LLC,178201,2021-09-29,0.0089,1783792,MONCU
JP Morgan Chase & Company,150000,2021-09-29,0.0075,1501500,MONCU
First Trust Capital Management L.P.,112600,2021-09-29,0.005600000000000001,1127126,MONCU
"Basso Capital Management, L.P.",111034,2021-09-29,0.005600000000000001,1111450,MONCU
Mint Tower Capital Management B.V.,105379,2021-09-29,0.0053,1054843,MONCU
Calamos Advisors LLC,100000,2021-09-29,0.005,1001000,MONCU
