Holder,Shares,Date Reported,% Out,Value,ABV
Parametric Portfolio Associates LLC,2688141,2021-12-30,0.0808,43144663,ISD
SIT Investment Associates Inc,886324,2021-12-30,0.026699999999999998,14225500,ISD
Morgan Stanley,806972,2021-12-30,0.024300000000000002,12951900,ISD
Cohen & Steers Inc.,782461,2021-12-30,0.0235,12558499,ISD
Penserra Capital Management LLC,772873,2021-12-30,0.0232,12404611,ISD
Invesco Ltd.,603788,2021-12-30,0.0182,9690797,ISD
"Rivernorth Capital Management, Llc",566019,2021-09-29,0.017,9192148,ISD
Wells Fargo & Company,505028,2021-12-30,0.0152,8105699,ISD
"Capital Investment Advisors, LLC",487850,2021-12-30,0.0147,7829992,ISD
"VisionPoint Advisory Group, LLC",387981,2021-12-30,0.011699999999999999,6227095,ISD
