Holder,Shares,Date Reported,% Out,Value,ABV
"Vanguard Group, Inc. (The)",1750169,2021-09-29,0.0152,2817772,NH
Blackrock Inc.,1362933,2021-09-29,0.0118,2194322,NH
"Geode Capital Management, LLC",609061,2021-09-29,0.0053,980588,NH
State Street Corporation,485935,2021-09-29,0.0042,782355,NH
"Jacobs Levy Equity Management, Inc.",276152,2021-09-29,0.0024,444604,NH
Northern Trust Corporation,266646,2021-09-29,0.0023,429300,NH
"B. Riley Wealth Management, Inc.",228000,2021-09-29,0.002,367080,NH
JP Morgan Chase & Company,205466,2021-09-29,0.0018,330800,NH
Nuveen Asset Management,131462,2021-09-29,0.0011,211653,NH
Millennium Management LLC,111536,2021-09-29,0.001,179572,NH
