Holder,Shares,Date Reported,% Out,Value,ABV
Blackrock Inc.,3115834,2021-09-29,0.1427,165419627,LMAT
"Conestoga Capital Advisors, LLC",1846151,2021-09-29,0.08449999999999999,98012156,LMAT
"Vanguard Group, Inc. (The)",1268447,2021-09-29,0.0581,67341851,LMAT
"Copeland Capital Management, LLC",964563,2021-09-29,0.044199999999999996,51208649,LMAT
Geneva Capital Management LLC,896896,2021-09-29,0.041100000000000005,47616208,LMAT
State Street Corporation,760309,2021-09-29,0.0348,40364804,LMAT
Dimensional Fund Advisors LP,682021,2021-09-29,0.031200000000000002,36208494,LMAT
"Ranger Investment Management, LP",636989,2021-09-29,0.0292,33817746,LMAT
"Kennedy Capital Management, Inc.",438755,2021-09-29,0.020099999999999996,23293502,LMAT
"Geode Capital Management, LLC",335504,2021-09-29,0.0154,17811907,LMAT
