Holder,Shares,Date Reported,% Out,Value,ABV
State Street Corporation,907777,2021-09-29,0.0053,3649263,PYR
Swiss National Bank,182000,2021-09-29,0.0011,731640,PYR
"ARK Investment Management, LLC",117215,2021-09-29,0.0007000000000000001,471204,PYR
"Geode Capital Management, LLC",98007,2021-09-29,0.0006,393988,PYR
Ubs Asset Management Americas Inc,78600,2021-09-29,0.0005,315972,PYR
"TD Asset Management, Inc",76511,2021-09-29,0.0004,307574,PYR
Morgan Stanley,56762,2021-09-29,0.0003,228183,PYR
Credit Suisse AG,54626,2021-09-29,0.0003,219596,PYR
Royal Bank of Canada,47962,2021-09-29,0.0003,192807,PYR
Bank of Montreal/Can/,47538,2021-09-29,0.0003,191102,PYR
