Holder,Shares,Date Reported,% Out,Value,ABV
"Stieven Capital Advisors, L.P.",649595,2021-09-29,0.0659,20254372,INBK
Dimensional Fund Advisors LP,612469,2021-09-29,0.0622,19096783,INBK
Blackrock Inc.,540936,2021-09-29,0.054900000000000004,16866384,INBK
"Vanguard Group, Inc. (The)",459242,2021-09-29,0.0466,14319165,INBK
"Kennedy Capital Management, Inc.",423156,2021-09-29,0.0429,13194004,INBK
Heartland Advisors Inc.,363871,2021-09-29,0.0369,11345497,INBK
"Banc Funds Company, L.L.C. (The)",362460,2021-09-29,0.0368,11301502,INBK
"Brandywine Global Investment Management, LLC",194055,2021-09-29,0.0197,6050634,INBK
"Geode Capital Management, LLC",175592,2021-09-29,0.0178,5474958,INBK
Goldman Sachs Group Inc,169485,2021-09-29,0.0172,5284542,INBK
