Holder,Shares,Date Reported,% Out,Value,ABV
"Ikarian Capital, LLC",399148,2021-09-29,0.031,802287,CYTO
"Renaissance Technologies, LLC",71226,2021-09-29,0.0055000000000000005,143164,CYTO
Citadel Advisors LLC,57572,2021-09-29,0.0045000000000000005,115719,CYTO
"Boothbay Fund Management, LLC",40273,2021-09-29,0.0031,80948,CYTO
Blackrock Inc.,32592,2021-09-29,0.0025,65509,CYTO
"Geode Capital Management, LLC",18871,2021-09-29,0.0015,37930,CYTO
"Two Sigma Investments, LP",16019,2021-09-29,0.0012,32198,CYTO
Morgan Stanley,15648,2021-09-29,0.0012,31452,CYTO
Wells Fargo & Company,8435,2021-09-29,0.0007000000000000001,16954,CYTO
UBS Group AG,3923,2021-09-29,0.0003,7885,CYTO
