Holder,Shares,Date Reported,% Out,Value,ABV
Mawer Investment Management Limited,384800,2021-09-29,0.1061,82743544,WINA
Price (T.Rowe) Associates Inc,372001,2021-09-29,0.1026,79991375,WINA
Blackrock Inc.,233030,2021-09-29,0.0643,50108440,WINA
Port Capital LLC,210419,2021-09-29,0.057999999999999996,45246397,WINA
Nine Ten Capital Management LLC,190875,2021-09-29,0.0526,41043851,WINA
"Renaissance Technologies, LLC",167831,2021-09-29,0.0463,36088699,WINA
"Vanguard Group, Inc. (The)",153401,2021-09-29,0.042300000000000004,32985817,WINA
Qv Investors Inc.,134998,2021-09-29,0.037200000000000004,29028619,WINA
Dimensional Fund Advisors LP,130148,2021-09-29,0.0359,27985724,WINA
"William Blair Investment Management, LLC",95544,2021-09-29,0.0263,20544826,WINA
