Holder,Shares,Date Reported,% Out,Value,ABV
"Vanguard Group, Inc. (The)",6443150,2021-09-29,0.0942,264684602,EDIT
Blackrock Inc.,5444010,2021-09-29,0.0796,223639930,EDIT
"Nikko Asset Management Americas, Inc.",4262572,2021-09-29,0.0623,175106457,EDIT
"ARK Investment Management, LLC",4218302,2021-12-30,0.0617,111995918,EDIT
"Sumitomo Mitsui Trust Holdings, Inc.",2675235,2021-12-30,0.0391,71027489,EDIT
State Street Corporation,2158018,2021-09-29,0.0316,88651379,EDIT
Goldman Sachs Group Inc,1386429,2021-09-29,0.0203,56954503,EDIT
Capital World Investors,1300000,2021-09-29,0.019,53404000,EDIT
"Geode Capital Management, LLC",1195088,2021-09-29,0.0175,49094215,EDIT
JP Morgan Chase & Company,1127758,2021-09-29,0.0165,46328298,EDIT
