Holder,Shares,Date Reported,% Out,Value,ABV
"Rivernorth Capital Management, Llc",1085093,2021-09-29,0.0281,6347794,NSL
"Guggenheim Capital, LLC",630886,2021-12-30,0.0163,3722227,NSL
"Shaker Financial Services, LLC",576916,2021-12-30,0.0149,3403804,NSL
Morgan Stanley,566041,2021-12-30,0.0147,3339641,NSL
Northwestern Mutual Wealth Management Company,425401,2021-09-29,0.011000000000000001,2488595,NSL
Parametric Portfolio Associates LLC,378184,2021-12-30,0.0098,2231285,NSL
Invesco Ltd.,366997,2021-12-30,0.0095,2165282,NSL
UBS Group AG,291817,2021-12-30,0.0076,1721720,NSL
"Advisors Asset Management, Inc.",289001,2021-12-30,0.0075,1705105,NSL
"Next Capital Management, LLC",265507,2021-12-30,0.0069,1566491,NSL
