Holder,Shares,Date Reported,% Out,Value,ABV
"Vanguard Group, Inc. (The)",50450596,2021-09-29,0.0836,3017954652,GIS
Blackrock Inc.,43804731,2021-09-29,0.0726,2620399008,GIS
State Street Corporation,34122570,2021-09-29,0.056600000000000004,2041212137,GIS
Capital International Investors,28076744,2021-09-29,0.04650000000000001,1679550826,GIS
Capital Research Global Investors,26588903,2021-09-29,0.0441,1590548177,GIS
Capital World Investors,15853901,2021-09-29,0.0263,948380357,GIS
"Charles Schwab Investment Management, Inc.",10793694,2021-09-29,0.0179,645678775,GIS
"Geode Capital Management, LLC",9625709,2021-09-29,0.016,575809912,GIS
Northern Trust Corporation,7561215,2021-09-29,0.0125,452311881,GIS
Norges Bank Investment Management,6562084,2020-12-30,0.0109,385850539,GIS
