Holder,Shares,Date Reported,% Out,Value,ABV
Calamos Advisors LLC,210000,2021-12-30,0.0105,2087400,VELOU
Glazer Capital LLC,166293,2021-12-30,0.0083,1652952,VELOU
"Angelo, Gordon & Company, L.P.",100000,2021-12-30,0.005,994000,VELOU
HRT Financial LP,74910,2021-12-30,0.0037,744605,VELOU
Janus Henderson Group PLC,70090,2021-12-30,0.0034999999999999996,696694,VELOU
Millennium Management LLC,59100,2021-12-30,0.003,587454,VELOU
"Wealthspring Capital ,LLC",57394,2021-12-30,0.0029,570496,VELOU
"Jane Street Group, LLC",51524,2021-12-30,0.0026,512148,VELOU
Landscape Capital Management LLC,45544,2021-12-30,0.0023,452707,VELOU
"Sage Mountain Advisors, LLC",43550,2021-12-30,0.0022,432887,VELOU
