Holder,Shares,Date Reported,% Out,Value,ABV
"Tortoise Investment Management, LLC",155095,2021-09-29,0.0395,2151167,NXN
Morgan Stanley,69237,2021-09-29,0.0176,960317,NXN
"Relative Value Partners Group, LLC",31893,2021-09-29,0.008100000000000001,442355,NXN
"Advisor Group, Inc.",17246,2021-09-29,0.0044,239202,NXN
"Commonwealth Equity Services, LLC",16256,2021-09-29,0.0040999999999999995,225470,NXN
"Kestra Advisory Services, LLC",13144,2021-09-29,0.0033,182307,NXN
Atlas Private Wealth Management,10677,2021-09-29,0.0027,148089,NXN
Stifel Financial Corporation,10000,2021-09-29,0.0025,138700,NXN
Wells Fargo & Company,9000,2021-09-29,0.0023,124830,NXN
UBS Group AG,8580,2021-09-29,0.0022,119004,NXN
