Holder,Shares,Date Reported,% Out,Value,ABV
"Sabby Management, LLC",993000,2021-09-29,0.0848,4766400,VRPX
Kepos Capital Lp,750000,2021-09-29,0.064,3600000,VRPX
"Vanguard Group, Inc. (The)",279020,2021-09-29,0.023799999999999998,1339296,VRPX
"Altium Capital Management, LP",271846,2021-09-29,0.0232,1304860,VRPX
"Two Sigma Investments, LP",25715,2021-09-29,0.0022,123432,VRPX
Cambridge Investment Research Advisors Inc.,19420,2021-09-29,0.0017000000000000001,93216,VRPX
"National Asset Management, Inc.",18600,2021-09-29,0.0016,89280,VRPX
Virtu Financial LLC,13711,2021-09-29,0.0012,65812,VRPX
"Geode Capital Management, LLC",10045,2021-09-29,0.0009,48216,VRPX
Morgan Stanley,2225,2021-09-29,0.0002,10680,VRPX
