Holder,Shares,Date Reported,% Out,Value,ABV
"Vanguard Group, Inc. (The)",65417539,2021-09-29,0.0875,15772822828,MCD
Blackrock Inc.,50623997,2021-09-29,0.0677,12205951916,MCD
State Street Corporation,35939631,2021-09-29,0.0481,8665404430,MCD
"Wellington Management Group, LLP",26937501,2021-09-29,0.036000000000000004,6494900866,MCD
JP Morgan Chase & Company,13661025,2021-09-29,0.0183,3293809737,MCD
"Geode Capital Management, LLC",12588328,2021-09-29,0.0168,3035171764,MCD
Bank of America Corporation,11529544,2021-09-29,0.0154,2779888353,MCD
Northern Trust Corporation,9669232,2021-09-29,0.0129,2331348527,MCD
Morgan Stanley,8719844,2021-09-29,0.011699999999999999,2102441586,MCD
Wells Fargo & Company,7944595,2021-09-29,0.0106,1915521300,MCD
