Holder,Shares,Date Reported,% Out,Value,ABV
Blackrock Inc.,1094714,2021-09-29,0.06709999999999999,30630097,HTBI
FJ Capital Management LLC,910000,2021-09-29,0.0558,25461800,HTBI
Impax Asset Management Group Plc,887236,2021-09-29,0.054400000000000004,24824863,HTBI
"Vanguard Group, Inc. (The)",696546,2021-09-29,0.042699999999999995,19489357,HTBI
"Renaissance Technologies, LLC",677615,2021-09-29,0.0415,18959667,HTBI
Dimensional Fund Advisors LP,579803,2021-09-29,0.0355,16222887,HTBI
"Maltese Capital Management, LLC",420288,2021-09-29,0.0258,11759658,HTBI
"Kennedy Capital Management, Inc.",390031,2021-09-29,0.0239,10913067,HTBI
State Street Corporation,335630,2021-09-29,0.0206,9390927,HTBI
Royce & Associates LP,333633,2021-09-29,0.0204,9335051,HTBI
