Holder,Shares,Date Reported,% Out,Value,ABV
"FMR, LLC",9265102,2021-09-29,0.1082,795316355,ITT
Capital International Investors,9243402,2021-09-29,0.10800000000000001,793453627,ITT
"Vanguard Group, Inc. (The)",8351423,2021-09-29,0.09759999999999999,716886150,ITT
JP Morgan Chase & Company,7291732,2021-09-29,0.0852,625922274,ITT
Blackrock Inc.,6969274,2021-09-29,0.0814,598242480,ITT
Invesco Ltd.,2400044,2021-09-29,0.027999999999999997,206019776,ITT
Boston Partners,2365395,2021-09-29,0.0276,203045506,ITT
"AllianceBernstein, L.P.",2255653,2021-09-29,0.0264,193625253,ITT
Macquarie Group Limited,2242438,2021-09-29,0.0262,192490877,ITT
State Street Corporation,2133176,2021-09-29,0.024900000000000002,183111827,ITT
