Holder,Shares,Date Reported,% Out,Value,ABV
Perceptive Advisors Llc,13532467,2021-09-29,0.12380000000000001,40732725,ATNX
Blackrock Inc.,6939391,2021-09-29,0.0635,20887566,ATNX
"Vanguard Group, Inc. (The)",4556924,2021-09-29,0.0417,13716341,ATNX
Millennium Management LLC,2131690,2021-09-29,0.0195,6416386,ATNX
State Street Corporation,1732387,2021-09-29,0.0158,5214484,ATNX
Morgan Stanley,1539394,2021-09-29,0.0141,4633575,ATNX
"Geode Capital Management, LLC",1363621,2021-09-29,0.0125,4104499,ATNX
Credit Suisse AG,880270,2021-09-29,0.008100000000000001,2649612,ATNX
Northern Trust Corporation,803906,2021-09-29,0.0074,2419757,ATNX
"Jacobs Levy Equity Management, Inc.",695324,2021-09-29,0.0064,2092925,ATNX
